measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,224.32466568942755,241.25105042190827,206.07316454882562
1,Deaths,1,Global,3,Both,30,80-84 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,264.9008196734089,285.872099379645,235.89215008230167
1,Deaths,1,Global,3,Both,31,85-89 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,302.47633777017637,328.60402186652664,257.5478548241674
1,Deaths,1,Global,3,Both,32,90-94 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,274.7260204568325,306.46669785990287,220.77957375126576
1,Deaths,1,Global,3,Both,235,95+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,304.5211015570308,348.3963392615388,227.36105172617553
1,Deaths,1,Global,3,Both,5,1-4 years,409,Non-communicable diseases,3,Rate,2019,33.68231567114948,44.92467420971725,25.062335185527516
1,Deaths,1,Global,3,Both,6,5-9 years,409,Non-communicable diseases,3,Rate,2019,12.970002173191451,14.730876504319234,11.244186001468156
1,Deaths,1,Global,3,Both,7,10-14 years,409,Non-communicable diseases,3,Rate,2019,12.659344265991194,14.14014434082715,11.23802714094621
1,Deaths,1,Global,3,Both,8,15-19 years,409,Non-communicable diseases,3,Rate,2019,21.436667852145632,23.3670671479072,19.440542186760652
1,Deaths,1,Global,3,Both,9,20-24 years,409,Non-communicable diseases,3,Rate,2019,31.48279825754866,33.829674157448686,28.9153675008671
1,Deaths,1,Global,3,Both,10,25-29 years,409,Non-communicable diseases,3,Rate,2019,41.98018623148956,44.867093807040625,39.0637928804629
1,Deaths,1,Global,3,Both,11,30-34 years,409,Non-communicable diseases,3,Rate,2019,64.7111791907319,68.88623373279867,60.70531778753652
1,Deaths,1,Global,3,Both,12,35-39 years,409,Non-communicable diseases,3,Rate,2019,104.38780996682813,111.57416236539173,97.86647079579416
1,Deaths,1,Global,3,Both,13,40-44 years,409,Non-communicable diseases,3,Rate,2019,172.0617657991569,183.85330678837917,160.47256771233097
1,Deaths,1,Global,3,Both,14,45-49 years,409,Non-communicable diseases,3,Rate,2019,269.5166731725415,288.9436048105372,251.22670733753353
1,Deaths,1,Global,3,Both,15,50-54 years,409,Non-communicable diseases,3,Rate,2019,448.59177916715015,478.37137194199863,419.0657683690467
1,Deaths,1,Global,3,Both,16,55-59 years,409,Non-communicable diseases,3,Rate,2019,713.7335042627727,759.6289637468033,669.9892280400543
1,Deaths,1,Global,3,Both,17,60-64 years,409,Non-communicable diseases,3,Rate,2019,1125.3806201430777,1189.4644707444088,1061.6151939296599
1,Deaths,1,Global,3,Both,18,65-69 years,409,Non-communicable diseases,3,Rate,2019,1700.4314420081864,1789.2119201832268,1609.9199382975462
1,Deaths,1,Global,3,Both,19,70-74 years,409,Non-communicable diseases,3,Rate,2019,2681.6290969646616,2815.5753164863727,2543.6662085457083
1,Deaths,1,Global,3,Both,20,75-79 years,409,Non-communicable diseases,3,Rate,2019,4213.924283752301,4401.716128470745,4021.101709758713
1,Deaths,1,Global,3,Both,28,<1 year,409,Non-communicable diseases,3,Rate,2019,384.5303497342367,474.9031454612557,315.81763433306105
1,Deaths,1,Global,3,Both,30,80-84 years,409,Non-communicable diseases,3,Rate,2019,7050.383261936065,7319.93742466924,6774.084943811082
1,Deaths,1,Global,3,Both,31,85-89 years,409,Non-communicable diseases,3,Rate,2019,11018.61354820687,11392.172165640943,10667.64569615257
1,Deaths,1,Global,3,Both,32,90-94 years,409,Non-communicable diseases,3,Rate,2019,16058.25159164869,16605.69338054233,15596.47595764711
1,Deaths,1,Global,3,Both,235,95+ years,409,Non-communicable diseases,3,Rate,2019,24777.568149439976,25723.962036817455,24156.52359649037
1,Deaths,1,Global,3,Both,5,1-4 years,294,All causes,3,Rate,2019,242.79881392047326,289.89052526014285,203.93405190037186
1,Deaths,1,Global,3,Both,6,5-9 years,294,All causes,3,Rate,2019,57.69635397580357,64.21549758338665,52.224440243164786
1,Deaths,1,Global,3,Both,7,10-14 years,294,All causes,3,Rate,2019,46.60202910573208,50.56699132617677,43.01479447948859
1,Deaths,1,Global,3,Both,8,15-19 years,294,All causes,3,Rate,2019,80.59272980892578,86.58304352827629,75.03421277047171
1,Deaths,1,Global,3,Both,9,20-24 years,294,All causes,3,Rate,2019,115.37410681149137,122.9059614626432,107.41372099669219
1,Deaths,1,Global,3,Both,10,25-29 years,294,All causes,3,Rate,2019,130.48509611026628,139.5254245791239,121.90363230136859
1,Deaths,1,Global,3,Both,11,30-34 years,294,All causes,3,Rate,2019,162.07798510875395,172.39891481476596,152.22765362571988
1,Deaths,1,Global,3,Both,12,35-39 years,294,All causes,3,Rate,2019,216.46894271419478,230.81275207097124,202.94792785580327
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,3,Rate,2019,291.8366341665578,310.203362343388,273.5392227370168
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,3,Rate,2019,393.1796357673506,417.9616527634848,367.9980486329033
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,3,Rate,2019,584.0640126154597,621.3083614829854,545.0475110573328
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,3,Rate,2019,871.3203843592948,923.4490338660091,816.4957541664897
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,3,Rate,2019,1321.5487129146381,1394.339978611466,1244.209229410512
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,3,Rate,2019,1954.2002599849707,2048.593841244397,1846.1092895088123
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,3,Rate,2019,3061.5556724194053,3204.086268837347,2910.254246965705
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,3,Rate,2019,4782.573307812306,4978.852016395364,4573.329855024183
1,Deaths,1,Global,3,Both,28,<1 year,294,All causes,3,Rate,2019,2844.7472588286537,3393.6762614756867,2409.438154236484
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,3,Rate,2019,7980.907841556032,8244.926767958888,7683.727171068079
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,3,Rate,2019,12461.741265379058,12795.741265720742,12097.98888829474
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,3,Rate,2019,18291.93070657584,18670.378293520844,17902.792726358417
1,Deaths,1,Global,3,Both,235,95+ years,294,All causes,3,Rate,2019,28573.501195591594,28952.599488844222,28198.95136738243
1,Deaths,1,Global,3,Both,5,1-4 years,322,Lower respiratory infections,3,Rate,2019,31.72458458244627,39.5851705675413,25.08458439849027
1,Deaths,1,Global,3,Both,6,5-9 years,322,Lower respiratory infections,3,Rate,2019,4.206542411017248,4.989801787116617,3.5262420542872297
1,Deaths,1,Global,3,Both,7,10-14 years,322,Lower respiratory infections,3,Rate,2019,2.311874517146965,2.6867547375687346,1.9911872836516218
1,Deaths,1,Global,3,Both,8,15-19 years,322,Lower respiratory infections,3,Rate,2019,2.185100456252721,2.517250292144228,1.933004902170522
1,Deaths,1,Global,3,Both,9,20-24 years,322,Lower respiratory infections,3,Rate,2019,2.615062506447063,2.959064853858105,2.3289577462233737
1,Deaths,1,Global,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2019,3.0523925831523506,3.438146688780085,2.7369467535877474
1,Deaths,1,Global,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2019,3.6438939926239655,4.080559232938508,3.296192757527392
1,Deaths,1,Global,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2019,5.008003811832249,5.551572213399549,4.549827349727781
1,Deaths,1,Global,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2019,6.6066320408595125,7.377914738037143,6.014961601982433
1,Deaths,1,Global,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2019,8.57627183679493,9.483302923822347,7.811743296157695
1,Deaths,1,Global,3,Both,15,50-54 years,322,Lower respiratory infections,3,Rate,2019,12.82968340591977,14.133790619726472,11.691645905959465
1,Deaths,1,Global,3,Both,16,55-59 years,322,Lower respiratory infections,3,Rate,2019,20.134617109820063,21.99546405155627,18.39881261017487
1,Deaths,1,Global,3,Both,17,60-64 years,322,Lower respiratory infections,3,Rate,2019,34.91943795069766,37.77241449305878,31.830766732905527
1,Deaths,1,Global,3,Both,18,65-69 years,322,Lower respiratory infections,3,Rate,2019,54.79019911715612,59.22773662970187,50.04177009068552
1,Deaths,1,Global,3,Both,19,70-74 years,322,Lower respiratory infections,3,Rate,2019,98.80104836426914,106.17873081880339,90.66500883309907
1,Deaths,1,Global,3,Both,20,75-79 years,322,Lower respiratory infections,3,Rate,2019,175.216497515531,188.2967327865397,161.0948478684294
1,Deaths,1,Global,3,Both,28,<1 year,322,Lower respiratory infections,3,Rate,2019,381.4930996748662,464.503248798156,312.4845632259715
1,Deaths,1,Global,3,Both,30,80-84 years,322,Lower respiratory infections,3,Rate,2019,330.58070089785065,356.81113394494383,289.793572523108
1,Deaths,1,Global,3,Both,31,85-89 years,322,Lower respiratory infections,3,Rate,2019,603.9723516117135,654.4294388321675,509.31861575375916
1,Deaths,1,Global,3,Both,32,90-94 years,322,Lower respiratory infections,3,Rate,2019,1071.7052821982102,1193.8307421516329,844.6951400113696
1,Deaths,1,Global,3,Both,235,95+ years,322,Lower respiratory infections,3,Rate,2019,2043.4395453226016,2314.754043816301,1527.9098967587938
1,Deaths,1,Global,3,Both,5,1-4 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.21150065827892972,0.355280068691088,0.1382560897296156
1,Deaths,1,Global,3,Both,6,5-9 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.05236606925529308,0.06569067196322684,0.04187802822782899
1,Deaths,1,Global,3,Both,7,10-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.048191428649154745,0.05877081637391238,0.040707253072506194
1,Deaths,1,Global,3,Both,8,15-19 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.279075568617567,0.34495718245095264,0.23885988636419705
1,Deaths,1,Global,3,Both,9,20-24 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.3911096051335453,0.47006093323530795,0.33201413456490164
1,Deaths,1,Global,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.516158078237661,0.598314108977189,0.4463289687078034
1,Deaths,1,Global,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.8630186227724392,1.0072556904510832,0.7489790476555959
1,Deaths,1,Global,3,Both,12,35-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1.4921633972359858,1.7292348535663689,1.2809965736438422
1,Deaths,1,Global,3,Both,13,40-44 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,2.9625192454704172,3.389949039886406,2.564975527812383
1,Deaths,1,Global,3,Both,14,45-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,6.252850113573992,7.086954193963102,5.427070859910786
1,Deaths,1,Global,3,Both,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,14.961883571794772,16.774732080039,12.907402322332619
1,Deaths,1,Global,3,Both,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,30.64492941897105,34.186101612717344,26.712932588646815
1,Deaths,1,Global,3,Both,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,67.63016956542016,74.85867922051092,59.80828276084658
1,Deaths,1,Global,3,Both,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,128.71351500080073,141.22534787945844,115.64355707664056
1,Deaths,1,Global,3,Both,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,257.69124935903164,282.04779065355103,229.8869203699747
1,Deaths,1,Global,3,Both,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,439.31623363289924,478.9574709029921,391.9910017914965
1,Deaths,1,Global,3,Both,28,<1 year,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,Deaths,1,Global,3,Both,30,80-84 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,783.3655124330926,857.9399685248582,690.9492536658776
1,Deaths,1,Global,3,Both,31,85-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1117.6204271371364,1230.093875222232,957.6519240751173
1,Deaths,1,Global,3,Both,32,90-94 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1320.3560240977288,1484.356624237811,1061.8316465224334
1,Deaths,1,Global,3,Both,235,95+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1691.8475670937057,1928.2980642015432,1304.1210386201542
1,Deaths,1,Global,3,Both,8,15-19 years,493,Ischemic heart disease,3,Rate,2019,1.444395020733277,1.656568701418583,1.265733636141705
1,Deaths,1,Global,3,Both,9,20-24 years,493,Ischemic heart disease,3,Rate,2019,3.104235520616928,3.5067380742305074,2.7915312405657344
1,Deaths,1,Global,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2019,4.858146294123463,5.428094465506742,4.403751692094934
1,Deaths,1,Global,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2019,9.904265468946326,10.963172492343649,9.061823845453748
1,Deaths,1,Global,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,17.67662518441408,19.30992576609019,16.26854630804314
1,Deaths,1,Global,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,31.843366303494317,34.53970939177011,29.215768443877113
1,Deaths,1,Global,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,53.898122475704966,58.53386124184712,49.39345412519557
1,Deaths,1,Global,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,90.77653460537684,98.25577611304598,83.49453893139264
1,Deaths,1,Global,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,148.973388942183,160.60337946901217,137.55545629700867
1,Deaths,1,Global,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,237.53225950294546,254.19442538911008,221.98997906248977
1,Deaths,1,Global,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2019,357.1541878549527,381.5191976677114,334.4559749098803
1,Deaths,1,Global,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,564.950869410563,599.9485705865712,528.7035162836078
1,Deaths,1,Global,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,927.0811526169076,984.4110950014192,862.6934739932229
1,Deaths,1,Global,3,Both,30,80-84 years,493,Ischemic heart disease,3,Rate,2019,1690.3757689780723,1806.556272421004,1518.2470649936397
1,Deaths,1,Global,3,Both,31,85-89 years,493,Ischemic heart disease,3,Rate,2019,2749.8422683510203,2970.31452709711,2349.161063264144
1,Deaths,1,Global,3,Both,32,90-94 years,493,Ischemic heart disease,3,Rate,2019,4270.522249342099,4710.781675944823,3472.683002677032
1,Deaths,1,Global,3,Both,235,95+ years,493,Ischemic heart disease,3,Rate,2019,6713.826207656738,7528.6614166378895,5148.506152158599
1,Deaths,1,Global,3,Both,5,1-4 years,494,Stroke,3,Rate,2019,0.669335639675284,0.9363695423095626,0.5008605456804819
1,Deaths,1,Global,3,Both,6,5-9 years,494,Stroke,3,Rate,2019,0.4213653369416373,0.5179893075904636,0.34992579847033894
1,Deaths,1,Global,3,Both,7,10-14 years,494,Stroke,3,Rate,2019,0.5837226745274328,0.6867992317957138,0.49439085941428246
1,Deaths,1,Global,3,Both,8,15-19 years,494,Stroke,3,Rate,2019,1.3351878840556624,1.5094717803971354,1.174202713932517
1,Deaths,1,Global,3,Both,9,20-24 years,494,Stroke,3,Rate,2019,2.350915087454992,2.631301539551333,2.0870284053042494
1,Deaths,1,Global,3,Both,10,25-29 years,494,Stroke,3,Rate,2019,3.0927711788548016,3.42987378911848,2.7933985576735356
1,Deaths,1,Global,3,Both,11,30-34 years,494,Stroke,3,Rate,2019,5.339767637488388,5.886944135269726,4.830101354383003
1,Deaths,1,Global,3,Both,12,35-39 years,494,Stroke,3,Rate,2019,9.823462567169239,10.713877171837956,8.987279039446175
1,Deaths,1,Global,3,Both,13,40-44 years,494,Stroke,3,Rate,2019,18.724290424945732,20.479926238825033,17.063218284817143
1,Deaths,1,Global,3,Both,14,45-49 years,494,Stroke,3,Rate,2019,31.929449229285744,34.65998548347384,29.162467865805006
1,Deaths,1,Global,3,Both,15,50-54 years,494,Stroke,3,Rate,2019,58.76939450960767,63.98595452659795,53.79022221992072
1,Deaths,1,Global,3,Both,16,55-59 years,494,Stroke,3,Rate,2019,95.14360286889925,102.8978446772473,87.56669004034235
1,Deaths,1,Global,3,Both,17,60-64 years,494,Stroke,3,Rate,2019,164.0650392389863,176.42426184444258,151.7190882461958
1,Deaths,1,Global,3,Both,18,65-69 years,494,Stroke,3,Rate,2019,270.31118973563997,290.11295940079026,250.42923723795508
1,Deaths,1,Global,3,Both,19,70-74 years,494,Stroke,3,Rate,2019,455.7699928209238,488.9298427421297,422.1002159997727
1,Deaths,1,Global,3,Both,20,75-79 years,494,Stroke,3,Rate,2019,757.6986946243547,811.2788259949738,699.3595910335434
1,Deaths,1,Global,3,Both,28,<1 year,494,Stroke,3,Rate,2019,4.57960890632351,6.045230816330657,3.59716350149708
1,Deaths,1,Global,3,Both,30,80-84 years,494,Stroke,3,Rate,2019,1276.6693313126334,1368.5198552492848,1142.1078259904232
1,Deaths,1,Global,3,Both,31,85-89 years,494,Stroke,3,Rate,2019,1951.5169594078147,2111.14584990421,1674.3639024649124
1,Deaths,1,Global,3,Both,32,90-94 years,494,Stroke,3,Rate,2019,2557.4842738194407,2838.806714296531,2079.5123337489395
1,Deaths,1,Global,3,Both,235,95+ years,494,Stroke,3,Rate,2019,3609.30746284594,4078.711036050606,2720.3500836612347
