measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,224.32466568942755,241.25105042190827,206.07316454882562
1,Deaths,1,Global,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,278.19921524690693,300.84206975180905,241.26225230984636
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,26.399341851180488,28.34609371007874,24.287558411294842
1,Deaths,1,Global,3,Both,23,5-14 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.016136787748517564,0.01827868503517538,0.01420245258310223
1,Deaths,1,Global,3,Both,24,15-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,2.8138849670037547,3.065337325264558,2.5685846856987293
1,Deaths,1,Global,3,Both,25,50-69 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,64.60563090120213,69.78674752873627,59.58657950021133
1,Deaths,1,Global,3,Both,26,70+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,224.4725386195956,240.62153633660475,203.9498348234851
1,Deaths,1,Global,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,25.181523786105796,27.011431977115613,23.16412576509726
1,Deaths,1,Global,3,Both,30,80-84 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,264.9008196734089,285.872099379645,235.89215008230167
1,Deaths,1,Global,3,Both,31,85-89 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,302.47633777017637,328.60402186652664,257.5478548241674
1,Deaths,1,Global,3,Both,32,90-94 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,274.7260204568325,306.46669785990287,220.77957375126576
1,Deaths,1,Global,3,Both,37,20+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,39.58156656843741,42.501682595081824,36.41444436916641
1,Deaths,1,Global,3,Both,39,0-14 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.01067882425244196,0.012096265260371315,0.009398741400841805
1,Deaths,1,Global,3,Both,41,50-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,78.58607003628008,84.84702965762305,72.62306076471955
1,Deaths,1,Global,3,Both,157,25+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,44.76194121192182,48.066015603316444,41.1798166740846
1,Deaths,1,Global,3,Both,158,<20 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.03671994528846169,0.040560915040726786,0.03311448149532092
1,Deaths,1,Global,3,Both,159,10-24 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.12728183339263233,0.13979927887987093,0.11631674396049518
1,Deaths,1,Global,3,Both,160,85+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,295.4416072930688,323.8691443364496,247.91566945764964
1,Deaths,1,Global,3,Both,162,10-19 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.07506437719028616,0.08291624080270577,0.06769394425559228
1,Deaths,1,Global,3,Both,169,10 - 54 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,4.551911265968276,4.965140538278586,4.154725806301176
1,Deaths,1,Global,3,Both,188,5-19 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.049420398424208416,0.054589857528819986,0.04456790053072538
1,Deaths,1,Global,3,Both,197,15-39 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.8346618001536769,0.9113552283520551,0.7645146682686943
1,Deaths,1,Global,3,Both,206,25-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,3.9982307669476205,4.360005264599717,3.648107126384028
1,Deaths,1,Global,3,Both,228,55+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,129.06484320145665,138.454380031325,118.57217677692248
1,Deaths,1,Global,3,Both,230,60-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,137.19516054183745,147.58139352858575,126.63915946382808
1,Deaths,1,Global,3,Both,232,65-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,149.73069180992812,161.2342147462857,138.3173539036015
1,Deaths,1,Global,3,Both,234,75+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,253.45132695061423,272.20530894926674,226.1636323907671
1,Deaths,1,Global,3,Both,235,95+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,304.5211015570308,348.3963392615388,227.36105172617553
1,Deaths,1,Global,3,Both,243,75-84 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,240.5228732324304,258.0845401917858,218.81205547189856
1,Deaths,1,Global,3,Both,284,20-54 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,6.057237320317768,6.607609930675811,5.530182110175926
1,Deaths,1,Global,3,Both,285,55-89 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,126.68582073306362,135.94028893076185,116.69426652136218
1,Deaths,1,Global,3,Both,286,60-89 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,154.929503639614,166.1332331591343,142.38542250365253
1,Deaths,1,Global,3,Both,287,65-89 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,186.61460231106832,200.1060397411764,171.21446743128138
1,Deaths,1,Global,3,Both,288,70-89 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,221.69172823048154,237.8806801337373,202.24106550336455
1,Deaths,1,Global,3,Both,289,75-94 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,252.55451440718636,271.07770245983966,226.47312801852758
1,Deaths,1,Global,3,Both,420,<70 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,13.772971275038485,14.880987825857071,12.697714624221035
1,Deaths,1,Global,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2019,101.37061085775998,124.62492338417385,83.0655542769705
1,Deaths,1,Global,3,Both,2,0-6 days,322,Lower respiratory infections,3,Rate,2019,4558.793016933568,5598.177604434504,3692.374200349024
1,Deaths,1,Global,3,Both,3,7-27 days,322,Lower respiratory infections,3,Rate,2019,1032.7416321901037,1256.1232789836881,861.7371839937524
1,Deaths,1,Global,3,Both,4,28-364 days,322,Lower respiratory infections,3,Rate,2019,252.36126418685117,311.74760982503335,204.65991388666117
1,Deaths,1,Global,3,Both,5,1-4 years,322,Lower respiratory infections,3,Rate,2019,31.72458458244627,39.5851705675413,25.08458439849027
1,Deaths,1,Global,3,Both,6,5-9 years,322,Lower respiratory infections,3,Rate,2019,4.206542411017248,4.989801787116617,3.5262420542872297
1,Deaths,1,Global,3,Both,7,10-14 years,322,Lower respiratory infections,3,Rate,2019,2.311874517146965,2.6867547375687346,1.9911872836516218
1,Deaths,1,Global,3,Both,8,15-19 years,322,Lower respiratory infections,3,Rate,2019,2.185100456252721,2.517250292144228,1.933004902170522
1,Deaths,1,Global,3,Both,9,20-24 years,322,Lower respiratory infections,3,Rate,2019,2.615062506447063,2.959064853858105,2.3289577462233737
1,Deaths,1,Global,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2019,3.0523925831523506,3.438146688780085,2.7369467535877474
1,Deaths,1,Global,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2019,3.6438939926239655,4.080559232938508,3.296192757527392
1,Deaths,1,Global,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2019,5.008003811832249,5.551572213399549,4.549827349727781
1,Deaths,1,Global,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2019,6.6066320408595125,7.377914738037143,6.014961601982433
1,Deaths,1,Global,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2019,8.57627183679493,9.483302923822347,7.811743296157695
1,Deaths,1,Global,3,Both,15,50-54 years,322,Lower respiratory infections,3,Rate,2019,12.82968340591977,14.133790619726472,11.691645905959465
1,Deaths,1,Global,3,Both,16,55-59 years,322,Lower respiratory infections,3,Rate,2019,20.134617109820063,21.99546405155627,18.39881261017487
1,Deaths,1,Global,3,Both,17,60-64 years,322,Lower respiratory infections,3,Rate,2019,34.91943795069766,37.77241449305878,31.830766732905527
1,Deaths,1,Global,3,Both,18,65-69 years,322,Lower respiratory infections,3,Rate,2019,54.79019911715612,59.22773662970187,50.04177009068552
1,Deaths,1,Global,3,Both,19,70-74 years,322,Lower respiratory infections,3,Rate,2019,98.80104836426914,106.17873081880339,90.66500883309907
1,Deaths,1,Global,3,Both,20,75-79 years,322,Lower respiratory infections,3,Rate,2019,175.216497515531,188.2967327865397,161.0948478684294
1,Deaths,1,Global,3,Both,21,80+ years,322,Lower respiratory infections,3,Rate,2019,548.3018576981831,596.4862983471264,459.4947919511632
1,Deaths,1,Global,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,32.22243985351216,35.362802477784726,29.314298534537357
1,Deaths,1,Global,3,Both,23,5-14 years,322,Lower respiratory infections,3,Rate,2019,3.268351702915658,3.8425131978255824,2.7788306506854554
1,Deaths,1,Global,3,Both,24,15-49 years,322,Lower respiratory infections,3,Rate,2019,4.3192230888838035,4.788658749773483,3.9331529433081975
1,Deaths,1,Global,3,Both,25,50-69 years,322,Lower respiratory infections,3,Rate,2019,27.67023544985905,29.9132140454422,25.362230174052787
1,Deaths,1,Global,3,Both,26,70+ years,322,Lower respiratory infections,3,Rate,2019,264.70291463547636,284.84015798445233,229.5070625415515
1,Deaths,1,Global,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,2019,34.310383894510736,37.87916171200332,31.082879768620433
1,Deaths,1,Global,3,Both,28,<1 year,322,Lower respiratory infections,3,Rate,2019,381.4930996748662,464.503248798156,312.4845632259715
1,Deaths,1,Global,3,Both,30,80-84 years,322,Lower respiratory infections,3,Rate,2019,330.58070089785065,356.81113394494383,289.793572523108
1,Deaths,1,Global,3,Both,31,85-89 years,322,Lower respiratory infections,3,Rate,2019,603.9723516117135,654.4294388321675,509.31861575375916
1,Deaths,1,Global,3,Both,32,90-94 years,322,Lower respiratory infections,3,Rate,2019,1071.7052821982102,1193.8307421516329,844.6951400113696
1,Deaths,1,Global,3,Both,37,20+ years,322,Lower respiratory infections,3,Rate,2019,34.22416557681268,36.77517323273423,30.762481702738377
1,Deaths,1,Global,3,Both,39,0-14 years,322,Lower respiratory infections,3,Rate,2019,36.44958688393112,44.69867587489205,30.053832509097187
1,Deaths,1,Global,3,Both,41,50-74 years,322,Lower respiratory infections,3,Rate,2019,36.16791000832201,38.897448663766625,33.35691380141521
1,Deaths,1,Global,3,Both,42,<28 days,322,Lower respiratory infections,3,Rate,2019,1920.294087591773,2332.9184791871094,1584.6525392181882
1,Deaths,1,Global,3,Both,157,25+ years,322,Lower respiratory infections,3,Rate,2019,38.386042809306325,41.24875948602038,34.47871705317386
1,Deaths,1,Global,3,Both,158,<20 years,322,Lower respiratory infections,3,Rate,2019,28.21926591781162,34.56083222497539,23.324811378667924
1,Deaths,1,Global,3,Both,159,10-24 years,322,Lower respiratory infections,3,Rate,2019,2.3674180022802016,2.704115522279518,2.105519755894741
1,Deaths,1,Global,3,Both,160,85+ years,322,Lower respiratory infections,3,Rate,2019,830.5940726911246,914.5632369082515,671.8904437570561
1,Deaths,1,Global,3,Both,162,10-19 years,322,Lower respiratory infections,3,Rate,2019,2.2496251690543962,2.5850090476283683,1.9719001229747966
1,Deaths,1,Global,3,Both,169,10 - 54 years,322,Lower respiratory infections,3,Rate,2019,4.803540104186184,5.324714717861917,4.391081890414506
1,Deaths,1,Global,3,Both,172,0-9 years,322,Lower respiratory infections,3,Rate,2019,53.08868606978937,65.22608817189045,43.70721883020139
1,Deaths,1,Global,3,Both,188,5-19 years,322,Lower respiratory infections,3,Rate,2019,2.9181599132067877,3.3943886987749177,2.5332419435614413
1,Deaths,1,Global,3,Both,197,15-39 years,322,Lower respiratory infections,3,Rate,2019,3.2593024381192044,3.62783570172829,2.945595749855349
1,Deaths,1,Global,3,Both,206,25-49 years,322,Lower respiratory infections,3,Rate,2019,5.182778811802966,5.743222036419642,4.721077637335691
1,Deaths,1,Global,3,Both,228,55+ years,322,Lower respiratory infections,3,Rate,2019,110.4616507898374,118.58399052521746,98.21623355102506
1,Deaths,1,Global,3,Both,230,60-79 years,322,Lower respiratory infections,3,Rate,2019,74.35977203287177,79.73989426574389,68.9983784112767
1,Deaths,1,Global,3,Both,232,65-74 years,322,Lower respiratory infections,3,Rate,2019,73.2654145969456,78.63740963446442,67.70181512659288
1,Deaths,1,Global,3,Both,234,75+ years,322,Lower respiratory infections,3,Rate,2019,376.920845798835,407.71251406148997,322.8071646436512
1,Deaths,1,Global,3,Both,235,95+ years,322,Lower respiratory infections,3,Rate,2019,2043.4395453226016,2314.754043816301,1527.9098967587938
1,Deaths,1,Global,3,Both,243,75-84 years,322,Lower respiratory infections,3,Rate,2019,237.23867961129028,254.61842956386954,214.21387936083656
1,Deaths,1,Global,3,Both,284,20-54 years,322,Lower respiratory infections,3,Rate,2019,5.662286178813629,6.257659773847412,5.176674289851227
1,Deaths,1,Global,3,Both,285,55-89 years,322,Lower respiratory infections,3,Rate,2019,92.08916110646324,98.7894182201413,84.10405891231719
1,Deaths,1,Global,3,Both,286,60-89 years,322,Lower respiratory infections,3,Rate,2019,118.43835766958699,127.0854658287164,107.59890191201457
1,Deaths,1,Global,3,Both,287,65-89 years,322,Lower respiratory infections,3,Rate,2019,155.69440301485736,166.8714524791393,140.29547787135806
1,Deaths,1,Global,3,Both,288,70-89 years,322,Lower respiratory infections,3,Rate,2019,214.72058940421434,230.38965317845444,191.33507006546432
1,Deaths,1,Global,3,Both,289,75-94 years,322,Lower respiratory infections,3,Rate,2019,347.6558865326482,374.82258823920483,301.218357086254
1,Deaths,1,Global,3,Both,420,<70 years,322,Lower respiratory infections,3,Rate,2019,17.402743528084905,20.103533040566564,15.3552491810403
1,Deaths,1,Global,3,Both,8,15-19 years,493,Ischemic heart disease,3,Rate,2019,1.444395020733277,1.656568701418583,1.265733636141705
1,Deaths,1,Global,3,Both,9,20-24 years,493,Ischemic heart disease,3,Rate,2019,3.104235520616928,3.5067380742305074,2.7915312405657344
1,Deaths,1,Global,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2019,4.858146294123463,5.428094465506742,4.403751692094934
1,Deaths,1,Global,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2019,9.904265468946326,10.963172492343649,9.061823845453748
1,Deaths,1,Global,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,17.67662518441408,19.30992576609019,16.26854630804314
1,Deaths,1,Global,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,31.843366303494317,34.53970939177011,29.215768443877113
1,Deaths,1,Global,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,53.898122475704966,58.53386124184712,49.39345412519557
1,Deaths,1,Global,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,90.77653460537684,98.25577611304598,83.49453893139264
1,Deaths,1,Global,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,148.973388942183,160.60337946901217,137.55545629700867
1,Deaths,1,Global,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,237.53225950294546,254.19442538911008,221.98997906248977
1,Deaths,1,Global,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2019,357.1541878549527,381.5191976677114,334.4559749098803
1,Deaths,1,Global,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,564.950869410563,599.9485705865712,528.7035162836078
1,Deaths,1,Global,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,927.0811526169076,984.4110950014192,862.6934739932229
1,Deaths,1,Global,3,Both,21,80+ years,493,Ischemic heart disease,3,Rate,2019,2449.665047766536,2650.597447587044,2093.986250173445
1,Deaths,1,Global,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,118.09800224254036,125.9269102507862,108.50689325961953
1,Deaths,1,Global,3,Both,24,15-49 years,493,Ischemic heart disease,3,Rate,2019,15.87543145153035,17.243227559015526,14.57531854495373
1,Deaths,1,Global,3,Both,25,50-69 years,493,Ischemic heart disease,3,Rate,2019,189.6482739336651,202.67211584384359,176.64357259242718
1,Deaths,1,Global,3,Both,26,70+ years,493,Ischemic heart disease,3,Rate,2019,1271.9955959856152,1360.5846726253192,1134.9285001475982
1,Deaths,1,Global,3,Both,27,Age-standardized,493,Ischemic heart disease,3,Rate,2019,117.95182072474721,125.91834032612587,107.83269849575645
1,Deaths,1,Global,3,Both,30,80-84 years,493,Ischemic heart disease,3,Rate,2019,1690.3757689780723,1806.556272421004,1518.2470649936397
1,Deaths,1,Global,3,Both,31,85-89 years,493,Ischemic heart disease,3,Rate,2019,2749.8422683510203,2970.31452709711,2349.161063264144
1,Deaths,1,Global,3,Both,32,90-94 years,493,Ischemic heart disease,3,Rate,2019,4270.522249342099,4710.781675944823,3472.683002677032
1,Deaths,1,Global,3,Both,37,20+ years,493,Ischemic heart disease,3,Rate,2019,176.97761311640483,188.70109694847795,162.6009412622724
1,Deaths,1,Global,3,Both,41,50-74 years,493,Ischemic heart disease,3,Rate,2019,234.4839673081618,249.50815675676796,219.27179626337656
1,Deaths,1,Global,3,Both,157,25+ years,493,Ischemic heart disease,3,Rate,2019,199.8710071472878,213.06756867793854,183.61717564240575
1,Deaths,1,Global,3,Both,158,<20 years,493,Ischemic heart disease,3,Rate,2019,0.34694331834189773,0.3979073827322625,0.304028898989849
1,Deaths,1,Global,3,Both,159,10-24 years,493,Ischemic heart disease,3,Rate,2019,1.4812250528213775,1.6806617897251044,1.3256122345593027
1,Deaths,1,Global,3,Both,160,85+ years,493,Ischemic heart disease,3,Rate,2019,3434.1419607114567,3748.791572808561,2835.2273088307616
1,Deaths,1,Global,3,Both,162,10-19 years,493,Ischemic heart disease,3,Rate,2019,0.7092353735028338,0.8134181472650402,0.6215080052881401
1,Deaths,1,Global,3,Both,169,10 - 54 years,493,Ischemic heart disease,3,Rate,2019,20.367367748373372,22.0676693250303,18.72524526973264
1,Deaths,1,Global,3,Both,188,5-19 years,493,Ischemic heart disease,3,Rate,2019,0.4669417911268324,0.5355329708713257,0.4091844146966381
1,Deaths,1,Global,3,Both,197,15-39 years,493,Ischemic heart disease,3,Rate,2019,7.1504837276514355,7.870349211737629,6.563823661271611
1,Deaths,1,Global,3,Both,206,25-49 years,493,Ischemic heart disease,3,Rate,2019,21.990567743877808,23.85550337557924,20.190222873490846
1,Deaths,1,Global,3,Both,228,55+ years,493,Ischemic heart disease,3,Rate,2019,577.3589162905616,614.9939931023602,525.6119667463859
1,Deaths,1,Global,3,Both,230,60-79 years,493,Ischemic heart disease,3,Rate,2019,440.63401921655236,467.76132271367743,413.0992805939408
1,Deaths,1,Global,3,Both,232,65-74 years,493,Ischemic heart disease,3,Rate,2019,444.3846897289178,471.87788843793743,416.99176356153527
1,Deaths,1,Global,3,Both,234,75+ years,493,Ischemic heart disease,3,Rate,2019,1750.2487840872398,1879.8886632235112,1536.7354663831645
1,Deaths,1,Global,3,Both,235,95+ years,493,Ischemic heart disease,3,Rate,2019,6713.826207656738,7528.6614166378895,5148.506152158599
1,Deaths,1,Global,3,Both,243,75-84 years,493,Ischemic heart disease,3,Rate,2019,1231.7922550332605,1309.2438590414706,1129.0704358470673
1,Deaths,1,Global,3,Both,284,20-54 years,493,Ischemic heart disease,3,Rate,2019,26.977354549110487,29.225997962034217,24.795703450429855
1,Deaths,1,Global,3,Both,285,55-89 years,493,Ischemic heart disease,3,Rate,2019,511.2195843468728,543.6682310509486,473.4879102311674
1,Deaths,1,Global,3,Both,286,60-89 years,493,Ischemic heart disease,3,Rate,2019,643.8713346992496,683.9950755049982,594.2903601430593
1,Deaths,1,Global,3,Both,287,65-89 years,493,Ischemic heart disease,3,Rate,2019,825.1307075697669,877.3914962128928,758.2253130409149
1,Deaths,1,Global,3,Both,288,70-89 years,493,Ischemic heart disease,3,Rate,2019,1098.8841114074671,1169.8681720399934,1000.5734198532508
1,Deaths,1,Global,3,Both,289,75-94 years,493,Ischemic heart disease,3,Rate,2019,1663.085711055517,1781.9084044143362,1469.8647168104392
1,Deaths,1,Global,3,Both,420,<70 years,493,Ischemic heart disease,3,Rate,2019,44.54166618484987,47.75716026900197,41.397231286253195
1,Deaths,1,Global,3,Both,1,<5 years,494,Stroke,3,Rate,2019,1.4479505890531013,1.9211946952270802,1.1250836047374324
1,Deaths,1,Global,3,Both,2,0-6 days,494,Stroke,3,Rate,2019,44.496629934736575,58.49927640956761,34.55511613725994
1,Deaths,1,Global,3,Both,3,7-27 days,494,Stroke,3,Rate,2019,10.34352661680276,15.135124777375484,7.40041958628816
1,Deaths,1,Global,3,Both,4,28-364 days,494,Stroke,3,Rate,2019,3.3745001010068396,4.553582058219752,2.570494587740945
1,Deaths,1,Global,3,Both,5,1-4 years,494,Stroke,3,Rate,2019,0.669335639675284,0.9363695423095626,0.5008605456804819
1,Deaths,1,Global,3,Both,6,5-9 years,494,Stroke,3,Rate,2019,0.4213653369416373,0.5179893075904636,0.34992579847033894
1,Deaths,1,Global,3,Both,7,10-14 years,494,Stroke,3,Rate,2019,0.5837226745274328,0.6867992317957138,0.49439085941428246
1,Deaths,1,Global,3,Both,8,15-19 years,494,Stroke,3,Rate,2019,1.3351878840556624,1.5094717803971354,1.174202713932517
1,Deaths,1,Global,3,Both,9,20-24 years,494,Stroke,3,Rate,2019,2.350915087454992,2.631301539551333,2.0870284053042494
1,Deaths,1,Global,3,Both,10,25-29 years,494,Stroke,3,Rate,2019,3.0927711788548016,3.42987378911848,2.7933985576735356
1,Deaths,1,Global,3,Both,11,30-34 years,494,Stroke,3,Rate,2019,5.339767637488388,5.886944135269726,4.830101354383003
1,Deaths,1,Global,3,Both,12,35-39 years,494,Stroke,3,Rate,2019,9.823462567169239,10.713877171837956,8.987279039446175
1,Deaths,1,Global,3,Both,13,40-44 years,494,Stroke,3,Rate,2019,18.724290424945732,20.479926238825033,17.063218284817143
1,Deaths,1,Global,3,Both,14,45-49 years,494,Stroke,3,Rate,2019,31.929449229285744,34.65998548347384,29.162467865805006
1,Deaths,1,Global,3,Both,15,50-54 years,494,Stroke,3,Rate,2019,58.76939450960767,63.98595452659795,53.79022221992072
1,Deaths,1,Global,3,Both,16,55-59 years,494,Stroke,3,Rate,2019,95.14360286889925,102.8978446772473,87.56669004034235
1,Deaths,1,Global,3,Both,17,60-64 years,494,Stroke,3,Rate,2019,164.0650392389863,176.42426184444258,151.7190882461958
1,Deaths,1,Global,3,Both,18,65-69 years,494,Stroke,3,Rate,2019,270.31118973563997,290.11295940079026,250.42923723795508
1,Deaths,1,Global,3,Both,19,70-74 years,494,Stroke,3,Rate,2019,455.7699928209238,488.9298427421297,422.1002159997727
1,Deaths,1,Global,3,Both,20,75-79 years,494,Stroke,3,Rate,2019,757.6986946243547,811.2788259949738,699.3595910335434
1,Deaths,1,Global,3,Both,21,80+ years,494,Stroke,3,Rate,2019,1691.7494643946932,1831.9660496341753,1450.5372130926894
1,Deaths,1,Global,3,Both,22,All ages,494,Stroke,3,Rate,2019,84.68826486403988,90.66456478995202,77.48274991869663
1,Deaths,1,Global,3,Both,23,5-14 years,494,Stroke,3,Rate,2019,0.5017605059355836,0.5925831548958294,0.42293377343273675
1,Deaths,1,Global,3,Both,24,15-49 years,494,Stroke,3,Rate,2019,9.403965409462886,10.199415261771207,8.626971188287659
1,Deaths,1,Global,3,Both,25,50-69 years,494,Stroke,3,Rate,2019,132.08987041337699,141.946958349348,122.26032509563055
1,Deaths,1,Global,3,Both,26,70+ years,494,Stroke,3,Rate,2019,937.1032473623203,1005.0085535885526,838.6467424329858
1,Deaths,1,Global,3,Both,27,Age-standardized,494,Stroke,3,Rate,2019,84.18979037185693,90.15262353411043,76.75974677898579
1,Deaths,1,Global,3,Both,28,<1 year,494,Stroke,3,Rate,2019,4.57960890632351,6.045230816330657,3.59716350149708
1,Deaths,1,Global,3,Both,30,80-84 years,494,Stroke,3,Rate,2019,1276.6693313126334,1368.5198552492848,1142.1078259904232
1,Deaths,1,Global,3,Both,31,85-89 years,494,Stroke,3,Rate,2019,1951.5169594078147,2111.14584990421,1674.3639024649124
1,Deaths,1,Global,3,Both,32,90-94 years,494,Stroke,3,Rate,2019,2557.4842738194407,2838.806714296531,2079.5123337489395
1,Deaths,1,Global,3,Both,37,20+ years,494,Stroke,3,Rate,2019,126.56274538730274,135.47468443869028,115.72984524083694
1,Deaths,1,Global,3,Both,39,0-14 years,494,Stroke,3,Rate,2019,0.8217914200484994,1.029586587643951,0.6685974702565982
1,Deaths,1,Global,3,Both,41,50-74 years,494,Stroke,3,Rate,2019,170.75846182357853,183.30990532354141,157.96964276298075
1,Deaths,1,Global,3,Both,42,<28 days,494,Stroke,3,Rate,2019,18.94030170651818,25.03034652907507,14.558044595074426
1,Deaths,1,Global,3,Both,157,25+ years,494,Stroke,3,Rate,2019,142.9173501788558,152.9921168460552,130.68342522203022
1,Deaths,1,Global,3,Both,158,<20 years,494,Stroke,3,Rate,2019,0.9451091207403893,1.1224229069320577,0.8006894058974662
1,Deaths,1,Global,3,Both,159,10-24 years,494,Stroke,3,Rate,2019,1.4033999216327608,1.5690483128401571,1.2492195741062695
1,Deaths,1,Global,3,Both,160,85+ years,494,Stroke,3,Rate,2019,2229.93276219314,2438.6683459221417,1856.757924669551
1,Deaths,1,Global,3,Both,162,10-19 years,494,Stroke,3,Rate,2019,0.9527115597726641,1.082583763209171,0.8351682175473013
