cause_name,cause_id,age_interval_ll,relative_risk0,relative_risk1,relative_risk2,relative_risk3,relative_risk4,relative_risk5,relative_risk6,relative_risk7,relative_risk8,relative_risk9,relative_risk10,relative_risk11,relative_risk12,relative_risk13,relative_risk14,relative_risk15,relative_risk16,relative_risk17,relative_risk18,relative_risk19,relative_risk20,relative_risk21,relative_risk22,relative_risk23,relative_risk24,relative_risk25,relative_risk26,relative_risk27,relative_risk28,relative_risk29,relative_risk30,relative_risk31,relative_risk32,relative_risk33,relative_risk34,relative_risk35,relative_risk36,relative_risk37,relative_risk38,relative_risk39,relative_risk40,relative_risk41,relative_risk42,relative_risk43,relative_risk44,relative_risk45,relative_risk46,relative_risk47,relative_risk48,relative_risk49,relative_risk50,relative_risk51,relative_risk52,relative_risk53,relative_risk54,relative_risk55,relative_risk56,relative_risk57,relative_risk58,relative_risk59,relative_risk60,relative_risk61,relative_risk62,relative_risk63,relative_risk64,relative_risk65,relative_risk66,relative_risk67,relative_risk68,relative_risk69,relative_risk70,relative_risk71,relative_risk72,relative_risk73,relative_risk74,relative_risk75,relative_risk76,relative_risk77,relative_risk78,relative_risk79,relative_risk80,relative_risk81,relative_risk82,relative_risk83,relative_risk84,relative_risk85,relative_risk86,relative_risk87,relative_risk88,relative_risk89,relative_risk90,relative_risk91,relative_risk92,relative_risk93,relative_risk94,relative_risk95,relative_risk96,relative_risk97,relative_risk98,relative_risk99,relative_risk100,relative_risk101,relative_risk102,relative_risk103,relative_risk104,relative_risk105,relative_risk106,relative_risk107,relative_risk108,relative_risk109,relative_risk110,relative_risk111,relative_risk112,relative_risk113,relative_risk114,relative_risk115,relative_risk116,relative_risk117,relative_risk118,relative_risk119,relative_risk120,relative_risk121
Lung cancer,426,50,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,55,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,60,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,65,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,70,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,75,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,80,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,85,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,90,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lung cancer,426,95,1,1,1,1.011686342437349,1.029868948177343,1.0468105381937949,1.0628201412271752,1.07811623508179,1.0928586167709442,1.107167368168682,1.1211347189456253,1.1348327762852735,1.148318736544531,1.161638502717312,1.174829259022638,1.187921343762661,1.2009396382653912,1.2139046148452728,1.2268331398692789,1.2397390979246554,1.2526338832940183,1.265526791649808,1.2784253357784108,1.2913355028038822,1.304261965894166,1.3172082602110413,1.3301769305210212,1.3431696561579907,1.3561873577423407,1.3692302890933528,1.3822981170358652,1.395389991238057,1.408504605780933,1.4216402538202007,1.4347948764345475,1.4479661065437683,1.4611513086129773,1.4743476147256882,1.4875519575015386,1.5007611002483412,1.5139716646686272,1.5271801563846112,1.5403829884999123,1.5535765033793874,1.5667569927984246,1.5799207165887192,1.5930639198878562,1.6061828490841334,1.6192737665352648,1.6323329641293531,1.6453567757483734,1.6583415886879538,1.6712838540821815,1.6841800963782363,1.697026921902635,1.7098210265585778,1.7225592026921819,1.7352383451641182,1.7478554566622388,1.7604076522901229,1.7728921634659633,1.7853063411658587,1.797647658545256,1.8099137129720273,1.822102227504381,1.8342110518465082,1.8462381628145175,1.8581816643448017,1.8700397870765058,1.8818108875392263,1.893493446976437,1.905086069834444,1.9165874819459072,1.9279965284361142,1.9393121713793007,1.9505334872313436,1.961659664064143,1.9726899986259627,1.983623893250892,1.9944608526395011,2.0052004805315975,2.015842476290862,2.0263866314199785,2.0368328260237223,2.0471810252363216,2.057431275628279,2.06758370160673,2.077638501822307,2.087595945594449,2.0974563693660233,2.1072201731971787,2.1168878173073407,2.1264598186733807,2.135936747691097,2.145319224906297,2.1546079178210062,2.1638035377795544,2.1729068369386,2.181918605324489,2.1908396679807183,2.1996708822077133,2.208413134896583,2.217067339958027,2.2256344358471147,2.2341153831842404,2.2425111624721805,2.2508227719088336,2.259051225294904,2.2671975500355273,2.275262785234576,2.283247979880155,2.291154191119616,2.2989824826222502,2.3067339230276547,2.314409584477666,2.322010541229631,2.32953786834872,2.33699264047689,2.344375930676091,2.35168880934323,2.3589323431944202,2.3661075943159955
Lower respiratory infections,322,25,1,1,1,1.0142222913418313,1.038648491393031,1.0642459039150938,1.0912267012826629,1.1197237295580622,1.149808359457745,1.181500983191023,1.2147779883482364,1.2495771880490827,1.2858027556090554,1.3233301941107767,1.3620115568304536,1.4016809334228293,1.4421600893977746,1.4832640740156937,1.5248065834030233,1.5666048725386632,1.608484042699967,1.6502805804811107,1.6918450813633192,1.733044146950751,1.773761494217492,1.8138983535346709,1.8533732581803994,1.8921213416649596,1.930093262051252,1.967253866803692,2.003580700106276,2.0390624394814556,2.0736973319843326,2.1074916838362694,2.1404584422034936,2.172615894583714,2.2039865002422454,2.2345958593771074,2.2644718190492656,2.29364371014316,2.3221417064288516,2.349996294877261,2.377237845448499,2.4038962683776273,2.4300007473086302,2.455579537302609,2.4806598176341796,2.5052675902878816,2.5294276160990172,2.5531633814982593,2.576497089781898,2.599449671718626,2.6220408111082034,2.644288981623274,2.6662114918941064,2.6878245363412674,2.709143249729557,2.7301817638149566,2.75095326479263,2.771470050535535,2.791743586847092,2.8117845621443247,2.831602940145711,2.8512080102661894,2.870608435524912,2.8898122978535334,2.908827140757655,2.9276600093344105,2.946317487687725,2.964805733811688,2.983130512033455,3.001297223121807,3.0193109321770835,3.037176394423829,3.054898079029898,3.0724801910757997,3.0899266917961454,3.1072413172118685,3.1244275952675395,3.1414888615831917,3.1584282739245744,3.1752488254900872,3.1919533571067853,3.2085445684220373,3.2250250281716726,3.2413971835998514,3.2576633691005057,3.2738258141450665,3.289886650556258,3.3058479191831447,3.3217115760282345,3.3374794978734053,3.353153487447556,3.3687352781753965,3.384226538543485,3.3996288761165387,3.4149438412343125,3.4301729304166577,3.445317589502039,3.4603792165425853,3.475359164476714,3.490258743598528,3.50507922384151,3.5198218368924614,3.534487778150236,3.5490782085425048,3.563594256212638,3.5780370180876866,3.592407561337461,3.6067069247338415,3.620936119918603,3.6350961325873166,3.649187923596201,3.6632124299982123,3.677170566014058,3.6910632239433436,3.704891275020605,3.718655570220523,3.732356941016289,3.7459962000946843,3.759574142031179,3.7730915439280293
Lower respiratory infections,322,30,1,1,1,1.0142222913418313,1.038648491393031,1.0642459039150938,1.0912267012826629,1.1197237295580622,1.149808359457745,1.181500983191023,1.2147779883482364,1.2495771880490827,1.2858027556090554,1.3233301941107767,1.3620115568304536,1.4016809334228293,1.4421600893977746,1.4832640740156937,1.5248065834030233,1.5666048725386632,1.608484042699967,1.6502805804811107,1.6918450813633192,1.733044146950751,1.773761494217492,1.8138983535346709,1.8533732581803994,1.8921213416649596,1.930093262051252,1.967253866803692,2.003580700106276,2.0390624394814556,2.0736973319843326,2.1074916838362694,2.1404584422034936,2.172615894583714,2.2039865002422454,2.2345958593771074,2.2644718190492656,2.29364371014316,2.3221417064288516,2.349996294877261,2.377237845448499,2.4038962683776273,2.4300007473086302,2.455579537302609,2.4806598176341796,2.5052675902878816,2.5294276160990172,2.5531633814982593,2.576497089781898,2.599449671718626,2.6220408111082034,2.644288981623274,2.6662114918941064,2.6878245363412674,2.709143249729557,2.7301817638149566,2.75095326479263,2.771470050535535,2.791743586847092,2.8117845621443247,2.831602940145711,2.8512080102661894,2.870608435524912,2.8898122978535334,2.908827140757655,2.9276600093344105,2.946317487687725,2.964805733811688,2.983130512033455,3.001297223121807,3.0193109321770835,3.037176394423829,3.054898079029898,3.0724801910757997,3.0899266917961454,3.1072413172118685,3.1244275952675395,3.1414888615831917,3.1584282739245744,3.1752488254900872,3.1919533571067853,3.2085445684220373,3.2250250281716726,3.2413971835998514,3.2576633691005057,3.2738258141450665,3.289886650556258,3.3058479191831447,3.3217115760282345,3.3374794978734053,3.353153487447556,3.3687352781753965,3.384226538543485,3.3996288761165387,3.4149438412343125,3.4301729304166577,3.445317589502039,3.4603792165425853,3.475359164476714,3.490258743598528,3.50507922384151,3.5198218368924614,3.534487778150236,3.5490782085425048,3.563594256212638,3.5780370180876866,3.592407561337461,3.6067069247338415,3.620936119918603,3.6350961325873166,3.649187923596201,3.6632124299982123,3.677170566014058,3.6910632239433436,3.704891275020605,3.718655570220523,3.732356941016289,3.7459962000946843,3.759574142031179,3.7730915439280293
